Source_Name,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_68_PosAng,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Signif_Avg,Pivot_Energy,Flux_Density,Unc_Flux_Density,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,Signif_Curve,SpectrumType,Spectral_Index,Unc_Spectral_Index,beta,Unc_beta,Cutoff,Unc_Cutoff,Exp_Index,Unc_Exp_Index,PowerLaw_Index,Flux100_300,nuFnu100_300,Sqrt_TS100_300,Flux300_1000,nuFnu300_1000,Sqrt_TS300_1000,Flux1000_3000,nuFnu1000_3000,Sqrt_TS1000_3000,Flux3000_10000,nuFnu3000_10000,Sqrt_TS3000_10000,Flux10000_100000,nuFnu10000_100000,Sqrt_TS10000_100000,Variability_Index,Signif_Peak,Flux_Peak,Unc_Flux_Peak,Time_Peak,Peak_Interval,Extended_Source_Name,0FGL_Name,1FGL_Name,2FGL_Name,1FHL_Name,ASSOC_GAM1,ASSOC_GAM2,ASSOC_GAM3,TEVCAT_FLAG,ASSOC_TEV,CLASS1,ASSOC1,ASSOC2,Flags,CLASS,AGN,Blazar
3FGL J1901.5-0126,285.399,-1.4481,32.801,-2.92079,0.0344751,0.0328099,20.71,0.0559,0.0532,20.71,110,13.9712,603.686,1.28311E-11,9.97003E-13,2.11494E-09,2.18009E-10,3.63139E-11,2.88676E-12,1.59458,PowerLaw,2.61821,0.0605432,-INF,-INF,-INF,-INF,-INF,-INF,2.61821,5.5815E-08,1.2638E-11,4.71806,1.42465E-08,9.11268E-12,8.81176,1.76075E-09,3.9868E-12,6.80346,3.03938E-10,1.94411E-12,5.24694,3.35569E-11,4.7532E-13,2.78724,60.366,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J1902.0-5107,285.513,-51.125,345.624,-22.3869,0.0240524,0.0228806,4.1,0.039,0.0371,4.1,683,28.9367,617.938,9.62801E-12,5.22753E-13,2.65975E-09,1.63631E-10,2.14688E-11,1.16168E-12,6.24998,PLExpCutoff,1.78687,0.102664,-INF,-INF,3548.27,889.674,1,-INF,2.236,1.57327E-08,3.84258E-12,5.90306,9.3983E-09,6.49752E-12,18.6472,2.09899E-09,4.9101E-12,17.8765,3.98927E-10,2.37041E-12,12.1805,1.13832E-11,1.05468E-13,1.44158,50.2146,-INF,-INF,-INF,-INF,-INF,,,1FGL J1902.0-5110,2FGL J1902.0-5109,,,,,N,,PSR,PSR J1902-5105,,0,psr,non-AGN,non-Blazar
3FGL J1902.3-3702c,285.579,-37.0426,359.877,-17.9628,0.0955927,0.0781393,-53.78,0.155,0.1267,-53.78,476,4.70311,935.943,8.25812E-13,1.63015E-13,5.37012E-10,1.17905E-10,6.59687E-12,1.30273E-12,3.15519,PowerLaw,2.3165,0.11812,-INF,-INF,-INF,-INF,-INF,-INF,2.3165,7.39346E-10,1.72262E-13,0.201606,3.14975E-09,2.08426E-12,4.27139,5.32871E-10,1.24155E-12,3.42718,7.89153E-11,5.22201E-13,2.24433,4.61031E-13,7.25401E-15,0,41.3831,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,32,,,
3FGL J1902.6+0655,285.657,6.9318,40.3738,0.682192,0.0500166,0.0340433,73.76,0.0811,0.0552,73.76,129,5.97689,3998.19,1.06603E-13,1.92295E-14,1.90029E-09,3.66255E-10,2.20823E-11,4.89418E-12,1.80376,PowerLaw,2.23074,0.115458,-INF,-INF,-INF,-INF,-INF,-INF,2.23074,1.20906E-12,2.84047E-16,0,8.22555E-09,5.49706E-12,2.25067,1.4725E-09,3.45937E-12,3.26027,3.9605E-10,2.64676E-12,4.25247,7.64014E-11,1.24148E-12,3.25184,32.6306,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,4,,,
3FGL J1902.9-6745,285.743,-67.753,327.82,-26.0396,0.0770292,0.0570473,12.28,0.1249,0.0925,12.28,539,10.3095,507.337,4.72955E-12,4.97029E-13,5.08848E-10,7.94821E-11,8.47456E-12,8.9164E-13,1.66012,PowerLaw,2.59612,0.0888218,-INF,-INF,-INF,-INF,-INF,-INF,2.59612,1.53457E-08,3.48183E-12,5.29328,3.73262E-09,2.39336E-12,8.15409,3.00687E-10,6.82239E-13,3.96273,6.08667E-11,3.90279E-13,2.91888,1.55888E-11,2.22413E-13,2.08116,143.375,5.29449,9.17353E-08,2.08684E-08,2.48535E+08,2.63E+06,,,1FGL J1902.3-6802,2FGL J1902.5-6746,,,,,N,,fsrq,PMN J1903-6749,,0,fsrq,AGN,fsrq
3FGL J1903.2+5541,285.821,55.6852,85.9788,20.5298,0.0121495,0.0110394,-87.22,0.0197,0.0179,-87.22,826,46.9488,1487.23,1.93385E-12,8.73906E-14,4.39415E-09,1.83383E-10,3.77981E-11,2.30965E-12,3.66297,LogParabola,1.71636,0.0570784,0.117218,0.0264003,-INF,-INF,-INF,-INF,1.92655,1.35807E-08,3.53012E-12,4.52609,5.81632E-09,4.24799E-12,12.942,2.87882E-09,7.09003E-12,27.7057,1.18367E-09,8.10556E-12,28.4884,3.50982E-10,5.29446E-12,19.0146,80.5044,10.4181,3.42794E-08,5.80895E-09,3.03765E+08,2.63E+06,,,1FGL J1903.0+5539,2FGL J1903.3+5539,1FHL J1903.4+5541,,,,N,,bll,TXS 1902+556,,0,bll,AGN,bll
3FGL J1903.6-7052,285.916,-70.8793,324.372,-26.5114,0.0329949,0.0312064,15.94,0.0535,0.0506,15.94,539,16.3154,905.021,1.66164E-12,1.33389E-13,9.99116E-10,9.74291E-11,1.22792E-11,9.87811E-13,1.94099,PowerLaw,2.3171,0.0653242,-INF,-INF,-INF,-INF,-INF,-INF,2.3171,1.77166E-08,4.12761E-12,5.87769,2.72346E-09,1.80205E-12,6.30784,9.78565E-10,2.27985E-12,10.6324,1.98484E-10,1.31332E-12,8.69905,7.7462E-12,1.21854E-13,1.40472,52.225,-INF,-INF,-INF,-INF,-INF,,,1FGL J1901.6-7051,2FGL J1902.7-7053,,,,,N,,PSR,PSR J1903-7051,,512,psr,non-AGN,non-Blazar
3FGL J1903.9+0052,285.998,0.8696,35.139,-2.39596,0.0487215,0.043726,79.25,0.079,0.0709,79.25,110,4.38937,4229.39,4.73034E-14,1.1372E-14,9.05929E-10,2.4294E-10,1.01727E-11,3.00566E-12,0.0447732,PowerLaw,2.14412,0.200999,-INF,-INF,-INF,-INF,-INF,-INF,2.14412,1.90615E-08,4.51608E-12,0.95452,3.69706E-09,2.4957E-12,1.90357,1.28512E-11,3.04472E-14,0,2.65378E-10,1.79143E-12,3.84813,6.23136E-11,1.04704E-12,3.33788,48.2659,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J1904.5+3627,286.138,36.4592,67.3348,13.2986,0.0689501,0.0468096,57.99,0.1118,0.0759,57.99,813,6.15627,2314.28,8.1192E-14,1.53787E-14,4.27335E-10,8.09792E-11,4.75696E-12,9.02996E-13,1.00842,PowerLaw,2.09831,0.165681,-INF,-INF,-INF,-INF,-INF,-INF,2.09831,1.04337E-08,2.48307E-12,3.63957,3.20874E-14,2.17768E-17,0,3.51628E-10,8.36825E-13,4.01722,9.07632E-11,6.15985E-13,3.96115,3.55272E-11,6.07836E-13,3.29416,38.3053,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,MG2 J190411+3627,,0,bcu,AGN,bcu
3FGL J1904.7-0708,286.198,-7.1382,28.0713,-6.20541,0.0415057,0.0381137,48.31,0.0673,0.0618,48.31,234,11.6858,666.961,5.89408E-12,5.57183E-13,1.3022E-09,1.63632E-10,2.14219E-11,2.09643E-12,0.163004,PowerLaw,2.58703,0.0802983,-INF,-INF,-INF,-INF,-INF,-INF,2.58703,4.06753E-08,9.2368E-12,5.39288,5.73357E-09,3.68008E-12,5.21607,1.42592E-09,3.23806E-12,7.3872,2.64978E-10,1.70075E-12,5.88141,6.09819E-12,8.72672E-14,0.813076,57.9929,-INF,-INF,-INF,-INF,-INF,,,1FGL J1904.4-0703,2FGL J1904.8-0705,,,,,N,,,,,4,,,
3FGL J1904.9+0818,286.243,8.306,41.8615,0.795874,0.0659281,0.0488448,23.48,0.1069,0.0792,23.48,129,4.66386,3254.33,1.21257E-13,2.55329E-14,1.40254E-09,3.05542E-10,1.69826E-11,4.4028E-12,1.17003,PowerLaw,2.29699,0.133345,-INF,-INF,-INF,-INF,-INF,-INF,2.29699,6.96392E-10,1.6256E-13,0,1.32726E-08,8.80248E-12,4.69914,2.94884E-10,6.8835E-13,0.685301,1.9504E-10,1.29351E-12,2.67502,7.60841E-11,1.20583E-12,3.22231,48.0778,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,24,,,
3FGL J1906.6+0720,286.671,7.3339,41.1929,-0.0275518,0.0228189,0.0166516,-39.22,0.037,0.027,-39.22,129,26.2724,1952.65,3.94137E-12,1.96185E-13,1.29223E-08,5.99052E-10,9.94874E-11,5.7582E-12,8.37524,LogParabola,2.35656,0.051557,0.208013,0.0296407,-INF,-INF,-INF,-INF,2.23563,8.01562E-08,2.05536E-11,3.87915,3.56152E-08,2.4957E-11,11.2707,9.60217E-09,2.23935E-11,16.3744,2.23181E-09,1.40181E-11,14.2485,2.06527E-10,2.3191E-12,5.07235,41.7046,-INF,-INF,-INF,-INF,-INF,,,1FGL J1906.6+0716c,2FGL J1906.5+0720,,,,,N,,,,,0,,,
3FGL J1907.9+0602,286.986,6.0393,40.1873,-0.900919,0.00783244,0.00770909,-46.28,0.0127,0.0125,-46.28,129,84.0423,756.555,9.14968E-11,1.63197E-12,3.84126E-08,7.1754E-10,3.19051E-10,5.56007E-12,18.1312,PLExpCutoff,1.85672,0.0269925,-INF,-INF,4464.32,316.061,1,-INF,2.24288,3.08784E-07,7.49709E-11,17.7813,1.22248E-07,8.41353E-11,43.9217,3.11566E-08,7.30978E-11,53.8707,6.0886E-09,3.70717E-11,38.7172,3.0767E-10,2.85064E-12,9.55596,70.0566,-INF,-INF,-INF,-INF,-INF,,,1FGL J1907.9+0602,2FGL J1907.9+0602,1FHL J1907.7+0600,1AGL J1908+0614,,,E,MGRO J1908+06,PSR,LAT PSR J1907+0602,,0,psr,non-AGN,non-Blazar
3FGL J1908.8-0130,287.202,-1.5166,33.5624,-4.55634,0.0516201,0.0398406,-7.03,0.0837,0.0646,-7.03,110,9.0263,2248.7,4.93342E-13,6.42152E-14,1.7246E-09,2.33585E-10,7.12273E-12,9.36252E-13,4.74171,LogParabola,2.14804,0.247473,0.999889,-INF,-INF,-INF,-INF,-INF,2.27303,8.61768E-09,2.51334E-12,2.03303,7.55202E-11,6.53188E-14,0,1.58064E-09,3.94216E-12,8.47372,2.59853E-10,1.46364E-12,4.94116,1.01282E-11,9.38407E-14,1.06411,41.4634,-INF,-INF,-INF,-INF,-INF,,,1FGL J1908.5-0138,2FGL J1908.8-0132,,,,,N,,bcu,NVSS J190836-012642,,2048,bcu,AGN,bcu
3FGL J1908.9+1022,287.228,10.3749,44.1458,0.884116,0.0778927,0.0592058,-82.21,0.1263,0.096,-82.21,130,6.44097,812.128,4.49466E-12,6.66681E-13,1.65508E-09,2.74824E-10,2.71656E-11,4.21493E-12,3.45143,PowerLaw,2.58536,0.0895079,-INF,-INF,-INF,-INF,-INF,-INF,2.58536,3.87717E-08,8.80588E-12,2.48643,1.04907E-08,6.73466E-12,4.28676,1.57117E-09,3.56846E-12,3.97543,1.10156E-10,7.07164E-13,1.44752,3.71352E-11,5.31711E-13,2.13639,40.6448,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,12,,,
3FGL J1910.7-6000,287.695,-60.0005,336.474,-25.6205,0.0568006,0.0517434,6.08,0.0921,0.0839,6.08,278,7.98089,1271.79,3.66041E-13,5.34211E-14,5.15587E-10,8.08631E-11,5.905E-12,8.65627E-13,3.51226,PowerLaw,2.20056,0.100221,-INF,-INF,-INF,-INF,-INF,-INF,2.20056,6.62651E-09,1.56135E-12,2.45351,1.4157E-09,9.49416E-13,3.28029,6.04081E-10,1.42335E-12,7.24463,8.7525E-11,5.8697E-13,4.18918,4.25317E-12,6.99153E-14,0.656987,46.8117,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,glc,NGC 6752,,4,glc,non-AGN,non-Blazar
3FGL J1910.8+2855,287.725,28.9291,60.9668,8.8881,0.0313297,0.027506,-62.5,0.0508,0.0446,-62.5,115,6.53607,12185.7,3.05684E-15,8.21926E-16,2.25796E-10,7.13922E-11,4.09023E-12,1.13825E-12,2.21736,PowerLaw,1.46353,0.173177,-INF,-INF,-INF,-INF,-INF,-INF,1.46353,2.54707E-14,6.45661E-18,0,3.97788E-15,2.91179E-18,0,1.94391E-10,4.92766E-13,2.08962,8.39523E-11,6.14527E-13,3.93579,7.25107E-11,1.62068E-12,6.58324,38.0505,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,1RXS J191053.2+285622,,0,bcu,AGN,bcu
3FGL J1910.9+0906,287.744,9.1005,43.2501,-0.155404,0.0106077,0.00968262,-80.19,0.0172,0.0157,-80.19,130,41.7862,2569.68,3.19624E-12,1.14061E-13,2.03202E-08,6.77707E-10,1.83511E-10,7.72071E-12,5.30677,LogParabola,2.25982,0.0308514,0.0904648,0.014658,-INF,-INF,-INF,-INF,2.18174,1.75095E-07,4.30381E-11,5.72357,5.98648E-08,4.11974E-11,14.7438,1.33044E-08,3.1385E-11,21.2979,4.31237E-09,2.82758E-11,27.0312,7.32815E-10,1.00682E-11,15.4075,52.1312,-INF,-INF,-INF,-INF,-INF,,0FGL J1911.0+0905,1FGL J1910.9+0906c,2FGL J1911.0+0905,1FHL J1911.0+0905,,,,N,,snr,W 49B,,0,snr,non-AGN,non-Blazar
3FGL J1911.1-5318,287.795,-53.3026,343.716,-24.2908,0.117918,0.0959628,40.03,0.1912,0.1556,40.03,683,4.62739,745.543,9.40219E-13,1.92046E-13,3.14739E-10,7.67861E-11,4.3909E-12,8.99515E-13,3.3948,PowerLaw,2.45256,0.136821,-INF,-INF,-INF,-INF,-INF,-INF,2.45256,4.41504E-09,1.01538E-12,1.38023,2.37729E-09,1.54895E-12,4.81255,3.17023E-10,7.29094E-13,3.65154,9.92802E-12,6.46873E-14,0.504442,1.04643E-15,1.56769E-17,0,39.495,-INF,-INF,-INF,-INF,-INF,,,1FGL J1911.1-5306,,,,,,N,,,,,0,,,
3FGL J1911.2-2006,287.802,-20.1117,16.883,-13.2264,0.0228806,0.0213388,-0.51,0.0371,0.0346,-0.51,413,32.1197,619.477,1.66432E-11,6.18957E-13,3.7221E-09,1.92549E-10,4.96188E-11,1.86642E-12,3.37426,PowerLaw,2.40904,0.0304556,-INF,-INF,-INF,-INF,-INF,-INF,2.40904,7.99654E-08,1.84669E-11,10.9012,1.77522E-08,1.16237E-11,19.8619,3.41076E-09,7.87666E-12,20.9101,5.70419E-10,3.73498E-12,12.3893,5.50819E-11,8.38004E-13,3.79319,617.935,16.7303,3.83345E-07,3.07749E-08,2.40645E+08,2.63E+06,,0FGL J1911.2-2011,1FGL J1911.2-2007,2FGL J1911.1-2005,,,3EG J1911-2000,EGR J1912-2000,N,,fsrq,PKS B1908-201,,0,fsrq,AGN,fsrq
3FGL J1911.4-1908,287.859,-19.1366,17.8167,-12.871,0.0306513,0.0278144,-36.04,0.0497,0.0451,-36.04,413,9.83049,5744.71,2.59927E-14,4.22844E-15,7.23744E-10,1.26865E-10,9.1733E-12,1.51976E-12,1.03824,PowerLaw,1.76993,0.111448,-INF,-INF,-INF,-INF,-INF,-INF,1.76993,4.61334E-12,1.13417E-15,0,1.00688E-09,7.10446E-13,1.37286,4.11244E-10,1.01102E-12,3.40886,2.23655E-10,1.57809E-12,6.47469,1.07141E-10,2.09895E-12,7.32854,49.0116,-INF,-INF,-INF,-INF,-INF,,,,2FGL J1911.5-1908,1FHL J1910.9-1906,,,,N,,bcu,PMN J1911-1908,,0,bcu,AGN,bcu
3FGL J1911.7+0307,287.931,3.1301,38.0369,-3.07622,0.0536553,0.0402723,-22.97,0.087,0.0653,-22.97,174,7.05794,1859.11,3.66655E-13,5.71964E-14,1.16813E-09,1.82956E-10,1.44135E-11,2.49962E-12,0.205665,PowerLaw,2.32222,0.115627,-INF,-INF,-INF,-INF,-INF,-INF,2.32222,2.80235E-08,6.52568E-12,2.72219,5.72117E-09,3.78335E-12,3.99679,5.62494E-10,1.30985E-12,2.51437,2.33347E-10,1.54309E-12,4.5279,5.36773E-11,8.42789E-13,3.30609,52.9448,-INF,-INF,-INF,-INF,-INF,,,1FGL J1911.7+0307,,,,,,N,,,,,0,,,
3FGL J1912.0-0804,288.023,-8.0801,28.0363,-8.24421,0.0526068,0.0425542,-75.81,0.0853,0.069,-75.81,234,5.72161,1699.41,2.68811E-13,5.13245E-14,6.99364E-10,1.35704E-10,8.45745E-12,1.7278E-12,0.822134,PowerLaw,2.2952,0.151823,-INF,-INF,-INF,-INF,-INF,-INF,2.2952,1.62449E-08,3.79271E-12,2.54267,1.15229E-09,7.64364E-13,1.23888,5.86918E-10,1.37028E-12,3.33603,2.0016E-10,1.32774E-12,4.56267,2.24154E-11,3.55491E-13,2.54728,76.6009,6.50983,1.35027E-07,2.88706E-08,3.30065E+08,2.63E+06,,,,,,,,,N,,bcu,PMN J1912-0804,,4,bcu,AGN,bcu
3FGL J1912.6-1223,288.164,-12.3975,24.1699,-10.2689,0.0616727,0.0522368,0.03,0.1,0.0847,0.03,522,10.7975,715.92,3.78812E-12,3.84521E-13,1.10318E-09,1.4707E-10,1.60966E-11,1.65184E-12,0.732548,PowerLaw,2.49212,0.0865406,-INF,-INF,-INF,-INF,-INF,-INF,2.49212,3.27881E-08,7.51244E-12,5.9151,5.01149E-09,3.25081E-12,5.59423,8.45251E-10,1.93665E-12,5.26889,1.95041E-10,1.26517E-12,4.72852,5.18733E-11,7.6651E-13,3.32842,84.0336,3.76247,1.08135E-07,3.34348E-08,3.40585E+08,2.63E+06,,,,,,,,,N,,bcu,TXS 1909-124,,0,bcu,AGN,bcu
3FGL J1912.7+4610,288.178,46.1721,77.1667,15.7729,0.104165,0.0962711,22.46,0.1689,0.1561,22.46,458,4.82565,994.481,4.31262E-13,8.64342E-14,3.06338E-10,6.99648E-11,3.99914E-12,8.13311E-13,0.576539,PowerLaw,2.38747,0.152647,-INF,-INF,-INF,-INF,-INF,-INF,2.38747,7.51073E-09,1.73807E-12,2.22228,1.0515E-09,6.90185E-13,2.33085,2.50712E-10,5.80177E-13,3.27562,5.54953E-11,3.64261E-13,2.30737,1.03493E-11,1.58675E-13,1.48611,43.503,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J1912.9-8008,288.234,-80.1495,314.015,-27.6148,0.0326865,0.0274444,82.6,0.053,0.0445,82.6,261,21.3465,855.781,4.31689E-12,3.07527E-13,2.02276E-09,1.47968E-10,1.88051E-11,1.4452E-12,4.47075,LogParabola,2.2383,0.0688936,0.173819,0.0453885,-INF,-INF,-INF,-INF,2.3167,2.21849E-08,5.50159E-12,5.4498,6.80879E-09,4.62915E-12,10.9997,1.74021E-09,3.99048E-12,14.2961,3.03192E-10,1.88462E-12,9.14185,3.13056E-11,3.53063E-13,3.07323,314.19,14.4387,1.64471E-07,1.80214E-08,3.45845E+08,2.63E+06,,,,,,,,,N,,fsrq,PKS 1903-80,,0,fsrq,AGN,fsrq
3FGL J1913.0+0910,288.261,9.182,43.5583,-0.569701,0.0598842,0.0484131,-58.99,0.0971,0.0785,-58.99,130,10.0827,2143.03,1.36203E-12,1.53281E-13,5.30515E-09,5.63547E-10,4.11548E-11,6.29385E-12,6.1773,PLExpCutoff,1.60497,0.219942,-INF,-INF,2114.15,668.146,1,-INF,2.39015,6.18925E-13,1.53425E-16,0,1.68714E-08,1.17714E-11,4.30655,5.19039E-09,1.19691E-11,9.1522,5.44158E-10,3.00045E-12,4.58344,1.36608E-11,1.26571E-13,0.491682,38.8189,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,PSR,PSR J1913+0904,,80,psr,non-AGN,non-Blazar
3FGL J1913.5-3631,288.385,-36.5326,1.20353,-19.8952,0.0624745,0.0496465,-34.78,0.1013,0.0805,-34.78,476,6.34213,1651.9,2.36569E-13,4.21465E-14,5.99933E-10,1.09424E-10,6.77132E-12,1.20644E-12,1.46925,PowerLaw,2.1618,0.116637,-INF,-INF,-INF,-INF,-INF,-INF,2.1618,4.98845E-09,1.17983E-12,1.38361,2.20147E-09,1.48304E-12,3.38171,4.41659E-10,1.04458E-12,3.70119,1.08456E-10,7.30621E-13,3.30961,2.5387E-11,4.23633E-13,2.57726,211.961,13.9008,1.71449E-07,1.95914E-08,3.09025E+08,2.63E+06,,,,,,,,,N,,bcu,PMN J1913-3630,,1,bcu,AGN,bcu
3FGL J1913.9+4441,288.496,44.6909,75.8464,14.9836,0.0552588,0.0343517,-24.46,0.0896,0.0557,-24.46,458,8.08038,3873.87,3.09632E-14,5.53536E-15,4.37432E-10,7.97398E-11,5.21217E-12,9.67294E-13,1.55452,PowerLaw,1.85094,0.131272,-INF,-INF,-INF,-INF,-INF,-INF,1.85094,2.34224E-09,5.71204E-13,0.88977,4.76133E-10,3.32724E-13,1.14168,2.41034E-10,5.87811E-13,3.53531,1.22656E-10,8.57122E-13,5.20998,6.50983E-11,1.23242E-12,5.6865,30.2506,-INF,-INF,-INF,-INF,-INF,,,,2FGL J1913.4+4440,,,,,N,,bcu,1RXS J191401.9+443849,,0,bcu,AGN,bcu
3FGL J1915.2+0954,288.802,9.9084,44.4497,-0.705393,0.060871,0.0450828,66.17,0.0987,0.0731,66.17,130,7.70549,566.944,3.16806E-11,3.81513E-12,1.59589E-09,3.54714E-10,3.10284E-11,4.17105E-12,5.17376,LogParabola,2.60776,0.223875,0.999946,-INF,-INF,-INF,-INF,-INF,2.35942,3.88087E-08,1.10811E-11,3.53482,1.93917E-08,1.25134E-11,6.3139,1.73253E-09,3.31344E-12,3.63754,2.5289E-10,1.32022E-12,2.45799,4.70999E-11,4.36393E-13,2.37158,52.03,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,2316,,,
3FGL J1915.9+1112,289,11.2162,45.6976,-0.268437,0.0903506,0.0738839,2.26,0.1465,0.1198,2.26,130,10.6952,1043.56,6.75379E-12,7.08098E-13,3.80835E-09,5.19785E-10,3.81624E-11,4.05091E-12,6.05473,LogParabola,2.65012,0.181653,0.423581,0.11324,-INF,-INF,-INF,-INF,2.40555,6.27641E-08,1.64508E-11,5.09022,1.80926E-08,1.22708E-11,6.99826,3.05064E-09,6.62634E-12,5.67158,4.20594E-10,2.34484E-12,3.43719,3.61153E-14,3.34618E-16,0,45.4321,-INF,-INF,-INF,-INF,-INF,,,1FGL J1916.0+1110c,2FGL J1916.1+1106,,,,,N,,spp,,,12,spp,non-AGN,non-Blazar
3FGL J1917.1-3024,289.289,-30.4166,7.55149,-18.4695,0.0559988,0.0470563,19.39,0.0908,0.0763,19.39,330,9.54824,1315.71,5.91946E-13,7.30341E-14,8.81362E-10,1.17189E-10,1.02758E-11,1.26805E-12,0.396272,PowerLaw,2.23692,0.0957743,-INF,-INF,-INF,-INF,-INF,-INF,2.23692,1.43315E-08,3.3649E-12,3.62803,2.31799E-09,1.54798E-12,3.66582,6.01969E-10,1.41337E-12,5.08901,2.102E-10,1.40374E-12,5.59896,4.78085E-11,7.75032E-13,3.59076,46.0742,-INF,-INF,-INF,-INF,-INF,,,1FGL J1916.9-3028,2FGL J1917.0-3027,,,,,N,,,,,0,,,
3FGL J1917.7-1921,289.443,-19.3658,18.2364,-14.3278,0.0141231,0.013568,56.45,0.0229,0.022,56.45,413,28.7994,2587.92,4.33304E-13,2.58701E-14,2.89393E-09,1.73329E-10,3.40377E-11,2.28489E-12,1.81515,PowerLaw,1.87178,0.0436052,-INF,-INF,-INF,-INF,-INF,-INF,1.87178,8.40323E-09,2.04506E-12,1.76409,5.59689E-09,3.90144E-12,8.57845,2.10869E-09,5.13184E-12,16.231,7.76112E-10,5.41006E-12,17.1407,3.17361E-10,5.95592E-12,15.3115,72.8679,7.20426,4.15523E-08,9.42678E-09,3.43215E+08,2.63E+06,,,1FGL J1917.7-1922,2FGL J1917.6-1921,1FHL J1917.7-1921,,,,N,,bll,1H 1914-194,,0,bll,AGN,bll
3FGL J1918.0+3750,289.5,37.8426,69.7717,11.4469,0.0556905,0.0429242,-33.98,0.0903,0.0696,-33.98,813,4.43646,1765.99,1.01442E-13,2.59866E-14,2.94891E-10,7.68315E-11,3.3651E-12,8.68062E-13,0.178823,PowerLaw,2.19195,0.190661,-INF,-INF,-INF,-INF,-INF,-INF,2.19195,3.73148E-09,8.79955E-13,1.22863,7.42881E-10,4.98697E-13,1.53453,1.73754E-10,4.09745E-13,1.78103,7.7183E-11,5.18131E-13,3.39831,1.84152E-11,3.03723E-13,2.95029,30.7777,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,1RXS J191810.2+375315,,0,bcu,AGN,bcu
3FGL J1918.2-4110,289.569,-41.176,356.796,-22.2395,0.0161583,0.0149248,-36.83,0.0262,0.0242,-36.83,476,27.7793,1700.51,1.02632E-12,7.34825E-14,2.87722E-09,1.80786E-10,2.16138E-11,1.86294E-12,4.97804,LogParabola,1.65177,0.0818624,0.193907,0.045115,-INF,-INF,-INF,-INF,1.86635,8.61752E-09,2.34066E-12,4.11548,2.81728E-09,2.12524E-12,6.69422,1.89899E-09,4.72059E-12,15.5678,8.06671E-10,5.47013E-12,18.7644,1.67696E-10,2.25427E-12,10.5744,65.8857,-INF,-INF,-INF,-INF,-INF,,,1FGL J1918.4-4108,2FGL J1918.2-4110,1FHL J1918.1-4109,,,,N,,bll,PMN J1918-4111,,0,bll,AGN,bll
3FGL J1919.0+0452,289.761,4.8739,40.4314,-3.88849,0.115143,0.087637,79.03,0.1867,0.1421,79.03,174,4.86776,770.719,2.29263E-12,4.35907E-13,7.30301E-10,1.63255E-10,1.21651E-11,2.43958E-12,0.839892,PowerLaw,2.59627,0.133222,-INF,-INF,-INF,-INF,-INF,-INF,2.59627,2.40129E-08,5.4483E-12,2.69962,6.98097E-09,4.47615E-12,4.91878,1.91782E-10,4.35134E-13,0.876464,1.29014E-10,8.27228E-13,2.41345,2.59341E-11,3.69996E-13,2.05483,43.5851,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,8,,,
3FGL J1919.9+1407,289.981,14.1179,48.7101,0.241802,0.0477964,0.0381754,-43.63,0.0775,0.0619,-43.63,112,10.8773,1604.68,2.20086E-12,2.33913E-13,4.3683E-09,4.52126E-10,4.68773E-11,5.31988E-12,4.07565,LogParabola,2.69451,0.148815,0.218096,0.0727844,-INF,-INF,-INF,-INF,2.44121,6.08192E-08,1.50215E-11,3.09238,2.22383E-08,1.48704E-11,7.13264,3.0323E-09,6.79671E-12,5.83279,4.05846E-10,2.43521E-12,3.74986,7.24557E-11,7.49746E-13,2.9521,67.7297,-INF,-INF,-INF,-INF,-INF,,,,,,1AGL J1922+1351,,,N,,,,,20,,,
